"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.573686167E0,5.597310333E0,-8.364306335E0,2.938539276E0,1.048458471E1
1.583697167E0,5.289250946E0,-7.548053741E0,3.233875122E0,9.767662932E0
1.593707167E0,5.829028473E0,-6.684798889E0,3.171754303E0,9.419348942E0
1.603718167E0,6.185886383E0,-5.791606293E0,2.599194946E0,8.863617104E0
1.613728167E0,6.408772888E0,-4.938530273E0,1.891616364E0,8.309010992E0
1.623739167E0,6.695127411E0,-4.311334534E0,1.395547943E0,8.084546405E0
1.633749167E0,7.000492401E0,-3.767066345E0,1.269809418E0,8.050471953E0
1.643760167E0,7.097939758E0,-3.548820190E0,6.703060913E-1,7.963930174E0
1.653770167E0,7.149582367E0,-3.395838318E0,3.532653809E-2,7.915143326E0
1.663781167E0,7.201224976E0,-3.166215820E0,-4.337979126E-1,7.878498867E0
1.673792167E0,6.645430756E0,-3.363505554E0,-1.044527893E0,7.521034374E0
1.683802167E0,6.950945435E0,-3.681893463E0,-7.041357422E-1,7.897327969E0
1.693813167E0,7.522007904E0,-3.734733582E0,-7.873626709E-2,8.398513990E0
1.703823167E0,7.813751221E0,-3.373684387E0,-1.892065430E-1,8.513063702E0
1.713834167E0,9.470655670E0,-3.116369476E0,-1.509610748E0,1.008384858E1
1.723844167E0,1.068478088E1,-2.750829620E0,-1.595382385E0,1.114795278E1
1.733855167E0,1.067624863E1,-2.584226074E0,-1.721719666E0,1.111867023E1
1.743865167E0,1.099673218E1,-2.698139191E0,-1.010099487E0,1.136786588E1
1.753876167E0,1.054422318E1,-3.189267883E0,-8.096662903E-1,1.104570647E1
1.763887167E0,9.732311554E0,-4.416565704E0,-1.414857788E0,1.078080532E1
1.773897167E0,8.957223358E0,-4.727169800E0,-2.309846649E0,1.038813632E1
1.783908167E0,8.482560425E0,-4.901706848E0,-3.464545441E0,1.039151753E1
1.793918167E0,1.003588028E1,-4.890180817E0,-3.633094940E0,1.174019337E1
1.803929167E0,1.215158066E1,-3.529210968E0,-2.404749298E0,1.288018097E1
1.813939167E0,1.248568588E1,-2.486179962E0,-6.075865173E-1,1.274529733E1
1.823950167E0,1.158500885E1,-3.474873962E0,-2.733316040E-1,1.209801179E1
1.833961167E0,1.102771774E1,-4.332590332E0,1.785786438E-1,1.184963240E1
1.843971167E0,1.117246674E1,-4.217928772E0,1.358574829E0,1.201917891E1
1.853982167E0,1.151300858E1,-4.060306549E0,3.359763336E0,1.266189028E1
1.863992167E0,1.119926102E1,-3.488795013E0,4.244273987E0,1.247433364E1
1.874003167E0,1.170940018E1,-3.946543121E0,3.708987122E0,1.290123407E1
1.884013167E0,1.278416519E1,-4.244273987E0,2.085463257E0,1.363077028E1
1.894024167E0,1.218196747E1,-4.413422241E0,1.423090668E0,1.303471574E1
1.904034167E0,1.023361908E1,-4.484973450E0,1.407672729E0,1.126159353E1
1.914045167E0,8.885522461E0,-5.454656982E0,1.499431915E0,1.053347465E1
1.924056167E0,8.096363525E0,-6.340065765E0,1.078207855E0,1.033973251E1
1.934066167E0,7.359595642E0,-6.198460236E0,8.708889771E-1,9.661418370E0
1.944077167E0,7.408693542E0,-5.861959991E0,8.144563293E-1,9.482333788E0
1.954087167E0,8.435558167E0,-5.444478149E0,1.152004395E0,1.010584475E1
1.964098167E0,8.831035767E0,-5.242847443E0,1.537303162E0,1.038450495E1
1.974108167E0,9.535321198E0,-4.884642334E0,1.200952606E0,1.078074062E1
1.984119167E0,9.921218719E0,-3.713328094E0,1.766326904E-1,1.059483768E1
1.994129167E0,1.012314880E1,-3.150797882E0,-6.876699829E-1,1.062443217E1
2.004140167E0,9.198820953E0,-2.758314056E0,-7.532336426E-1,9.632962384E0
2.014151167E0,8.368647308E0,-2.951412506E0,-7.210505676E-1,8.903089771E0
2.024161167E0,7.764054565E0,-2.847977600E0,-3.992198181E-1,8.279546858E0
2.034172167E0,6.763684845E0,-2.522105255E0,-1.095721436E-1,7.219449678E0
2.044182167E0,5.653443604E0,-2.402953033E0,1.077758789E-2,6.142940991E0
2.054193167E0,4.459526367E0,-2.296823730E0,5.548960876E-1,5.046848951E0
2.064203167E0,3.453169098E0,-2.410587158E0,1.728605347E0,4.552294335E0
2.074214167E0,2.943179626E0,-2.621498566E0,2.216889954E0,4.522074978E0
2.084224167E0,2.766546936E0,-2.827320557E0,1.988315277E0,4.427292753E0
2.094235167E0,3.262465668E0,-2.740351410E0,2.689756622E0,5.038650491E0
2.104246167E0,4.287234650E0,-2.583477631E0,3.865262146E0,6.324159159E0
2.114256167E0,4.212839355E0,-3.169059906E0,4.003873901E0,6.619815884E0
2.124267167E0,4.247567139E0,-3.525468750E0,3.124153290E0,6.342798301E0
2.134277167E0,4.201762390E0,-3.395988007E0,1.465003510E0,5.597658172E0
2.144288167E0,4.614304504E0,-3.527115326E0,-3.580554199E-1,5.818982064E0
2.154298167E0,5.260361023E0,-3.498225403E0,-1.492546234E0,6.491276710E0
2.164309167E0,6.446494446E0,-2.903212738E0,-1.797761536E0,7.295058696E0
2.174319167E0,7.853119354E0,-2.216141510E0,-2.009122009E0,8.403531283E0
2.184330167E0,9.308393097E0,-2.184108124E0,-1.666634216E0,9.705368615E0
2.194341167E0,1.150133286E1,-3.521876221E0,-3.597019958E-1,1.203385454E1
2.204351167E0,1.199650314E1,-5.477858734E0,-3.119512939E-1,1.319167683E1
2.214362167E0,1.187046524E1,-6.799011383E0,-9.978250122E-1,1.371605466E1
2.224372167E0,1.178469360E1,-7.551795959E0,-1.667682037E0,1.409573655E1
2.234383167E0,1.156285492E1,-7.809709625E0,-2.223925323E0,1.412929659E1
2.244393167E0,1.109388016E1,-7.402256927E0,-2.419867859E0,1.355445849E1
2.254404167E0,1.060948746E1,-6.844516754E0,-2.321971436E0,1.283745244E1
2.264415167E0,9.647288361E0,-6.354136505E0,-2.281256104E0,1.177494598E1
2.274425167E0,8.405171356E0,-6.019133148E0,-1.997895355E0,1.052940906E1
2.284436167E0,7.364834747E0,-5.810616760E0,-1.463506622E0,9.494519979E0
2.294446167E0,6.744674377E0,-5.772146759E0,-9.222322083E-1,8.925179153E0
2.304457167E0,6.628216553E0,-5.724845123E0,-4.745132446E-1,8.771104216E0
2.314467167E0,7.036717072E0,-5.619314575E0,-2.067201233E-1,9.007486700E0
2.324478167E0,7.089706879E0,-5.496120758E0,-9.190887451E-2,8.971049785E0
2.334488167E0,6.863826599E0,-5.450615387E0,-2.965333557E-1,8.769792227E0
2.344499167E0,6.222859497E0,-5.309608612E0,-7.545808411E-1,8.214944685E0
2.354509167E0,5.876330109E0,-5.126688995E0,-9.364526367E-1,7.854370703E0
2.364520167E0,5.952521667E0,-4.929698639E0,-7.982899475E-1,7.769923405E0
2.374531167E0,4.868925018E0,-4.746329956E0,-3.653901672E-1,6.809375071E0
2.384541167E0,4.563560028E0,-5.078638916E0,-1.482217712E0,6.986817782E0
2.394552167E0,6.530619507E0,-5.625002747E0,-2.762355652E0,9.050980930E0
2.404562167E0,8.831634521E0,-6.089037781E0,-3.718567200E0,1.135349688E1
2.414573167E0,1.094074860E1,-6.860832825E0,-4.150269470E0,1.356450307E1
2.424583167E0,1.184397034E1,-7.217541046E0,-3.468587036E0,1.429697969E1
2.434594167E0,1.149729126E1,-6.313570862E0,-2.573598175E0,1.336683549E1
2.444604167E0,1.061233154E1,-5.813311157E0,-2.175725555E0,1.229430556E1
2.454615167E0,9.665849762E0,-5.454507294E0,-1.919009399E0,1.126334313E1
2.464626167E0,8.799301758E0,-5.301824799E0,-1.009800110E0,1.032263309E1
2.474636167E0,8.211773529E0,-5.494324493E0,4.435276794E-1,9.890275170E0
2.484647167E0,6.957681427E0,-5.033881989E0,1.788929901E0,8.772090338E0
2.494657167E0,5.601052551E0,-4.777914276E0,2.444416809E0,7.757282259E0
2.504668167E0,4.376898193E0,-4.845423889E0,2.434687042E0,6.968720934E0
2.514678167E0,3.081192627E0,-4.806953888E0,1.772763519E0,5.978565395E0
2.524689167E0,1.546134796E0,-4.348607025E0,1.055455170E0,4.734437821E0
2.534699167E0,9.418414307E-1,-4.074227600E0,2.206411743E-1,4.187490698E0
2.544710167E0,7.219487000E-1,-2.935395813E0,2.787203979E-1,3.035694906E0
2.554721167E0,7.756869507E-1,-4.347858582E0,-8.161029053E-1,4.491279154E0
2.564731167E0,-3.893403625E-1,-7.987390137E0,-1.961520996E0,8.233926872E0
2.574742167E0,-3.264561310E0,-1.507649826E1,-3.974534912E0,1.592969203E1
2.584752167E0,-7.946674805E0,-2.348241806E1,-5.996230774E0,2.550545788E1
2.594763167E0,-1.319296509E1,-3.199596405E1,-8.115523682E0,3.554796433E1
2.604773167E0,-1.619706802E1,-4.094285889E1,-1.706346634E1,4.722101852E1
2.614784167E0,-1.366583176E1,-4.016836945E1,-1.448762283E1,4.483463033E1
2.624794167E0,-8.585246887E0,-3.198548584E1,-7.997868347E0,3.406968838E1
2.634805167E0,-6.499933319E0,-2.138138718E1,-2.461481323E0,2.248269870E1
2.644816167E0,-7.140750732E0,-1.505045242E1,1.636247406E0,1.673869005E1
2.654826167E0,-6.775510254E0,-1.185684357E1,4.939877472E0,1.452221292E1
2.664837167E0,-5.726042633E0,-9.135053558E0,7.715555420E0,1.325769826E1
2.674847167E0,-4.471052399E0,-6.876250763E0,9.261989594E0,1.237164441E1
2.684858167E0,-3.317551117E0,-5.116809540E0,1.049392776E1,1.213714980E1
2.694868167E0,-2.277813263E0,-3.581302643E0,9.889335022E0,1.076164992E1
2.704879167E0,-1.712139587E0,-2.557880859E0,8.371042328E0,8.918998044E0
2.714889167E0,-1.618284760E0,-2.031425629E0,6.529272308E0,7.026872172E0
2.724900167E0,-1.648821259E0,-1.834734650E0,4.980892181E0,5.558250597E0
2.734911167E0,-1.741628265E0,-1.630259857E0,3.677851868E0,4.383789522E0
2.744921167E0,-1.893861694E0,-1.599423981E0,2.844834137E0,3.773320879E0
2.754932167E0,-2.023641815E0,-1.757794647E0,2.291434937E0,3.526420605E0
2.764942167E0,-2.201322327E0,-2.118544464E0,2.174677734E0,3.750103183E0
2.774953167E0,-2.491568756E0,-2.721340942E0,3.040327606E0,4.780920763E0
2.784963167E0,-2.703677673E0,-3.295846252E0,3.790268097E0,5.704262242E0
2.794974167E0,-2.631228333E0,-3.607498169E0,3.937711487E0,5.953400485E0
2.804984167E0,-2.650089111E0,-3.824546814E0,3.548969879E0,5.851949917E0
2.814995167E0,-2.666854248E0,-3.949536896E0,2.809208221E0,5.531962048E0
2.825006167E0,-2.777923279E0,-4.134851532E0,1.836381226E0,5.309063094E0
2.835016167E0,-3.199446716E0,-4.662055206E0,-1.745370483E-1,5.657002848E0
2.845027167E0,-4.403692474E0,-7.001989288E0,-8.078849945E0,1.156236039E1
2.855037167E0,-4.274660797E0,-8.734187164E0,-7.876171417E0,1.251370555E1
2.865048167E0,-3.772155762E0,-1.011865814E1,-7.399861908E0,1.309100294E1
2.875058167E0,-2.787503357E0,-1.226235031E1,-1.153201904E1,1.706232321E1
2.885069167E0,-2.317181396E-1,-1.557166855E1,-2.110715744E1,2.623056709E1
2.895079167E0,1.951491852E0,-1.839150467E1,-2.319396790E1,2.966506213E1
2.905090167E0,1.304986267E0,-1.891616364E1,-1.351404739E1,2.328419448E1
2.915101167E0,7.670050049E-1,-1.808958252E1,-5.885161743E0,1.903828829E1
2.925111167E0,1.576072540E0,-1.705897568E1,-2.039508820E0,1.725260131E1
2.935122167E0,3.236419830E0,-1.579320786E1,7.035369873E-3,1.612141052E1
2.945132167E0,4.554728394E0,-1.376417725E1,2.942880249E-1,1.450119759E1
2.955143167E0,4.407734070E0,-1.088611221E1,-8.551716614E-1,1.177569010E1
2.965153167E0,2.088457031E0,-9.623787231E0,-2.528242493E0,1.016715022E1
2.975164167E0,-2.625689850E0,-1.380219818E1,-2.219584351E0,1.422397541E1
2.985174167E0,-5.713618469E0,-1.742077332E1,3.013233948E-1,1.833629119E1
2.995185167E0,-6.439309387E0,-1.936882233E1,1.137634277E-1,2.041149004E1
3.005196167E0,-5.690117340E0,-1.692425583E1,-1.392254791E0,1.790938983E1
3.015206167E0,-4.248016205E0,-1.048794022E1,-9.650431824E-1,1.135666500E1
3.025217167E0,-4.784799957E0,-6.079158325E0,2.153721313E0,8.030503849E0
3.035227167E0,-4.431983643E0,-4.078119507E0,3.299738159E0,6.867445642E0
3.045238167E0,-3.784579926E0,-2.856809235E0,3.350931702E0,5.806302394E0
3.055248167E0,-3.717968445E0,-1.797312469E0,4.073329468E0,5.800485706E0
3.065259167E0,-4.843927002E0,-2.951412506E0,4.078119507E0,6.986094996E0
3.075269167E0,-6.046077118E0,-5.264103241E0,4.279450836E0,9.087328040E0
3.085280167E0,-6.679709473E0,-7.020101624E0,4.273762665E0,1.059081643E1
3.095291167E0,-7.090455322E0,-8.717571716E0,3.967499542E0,1.191686477E1
3.105301167E0,-7.042105865E0,-1.017119888E1,3.467838593E0,1.284797440E1
3.115312167E0,-6.708000641E0,-1.106888214E1,2.999013519E0,1.328576330E1
3.125322167E0,-6.182593231E0,-1.126093277E1,2.658471680E0,1.311870945E1
3.135333167E0,-5.586532745E0,-1.085677322E1,2.308649139E0,1.242613109E1
3.145343167E0,-5.114115143E0,-1.006506958E1,2.002984772E0,1.146611300E1
3.155354167E0,-4.715344391E0,-9.273815002E0,1.913321228E0,1.057822837E1
3.165364167E0,-4.435875549E0,-8.827742615E0,1.662891998E0,1.001854487E1
3.175375167E0,-4.236639862E0,-8.668623505E0,1.154249725E0,9.717326958E0
3.185385167E0,-3.980821838E0,-8.670120392E0,1.013692017E0,9.594034689E0
3.195396167E0,-3.686533813E0,-8.795559540E0,1.199755096E0,9.612065931E0
3.205407167E0,-3.241509247E0,-9.030870209E0,1.214125214E0,9.671509653E0
3.215417167E0,-2.747087402E0,-9.242979126E0,9.791139221E-1,9.692152310E0
3.225428167E0,-2.403102722E0,-9.391170959E0,7.771838379E-1,9.724865521E0
3.235438583E0,-2.254162445E0,-9.475445709E0,6.197113037E-1,9.759577953E0
3.245449584E0,-2.286944275E0,-9.507479095E0,7.143145752E-1,9.804719179E0
