"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.434392042E0,-5.243745575E0,5.777984619E-2,4.894821167E-2,5.244292335E0
1.444402042E0,-5.414390717E0,8.232879639E-3,1.654060364E-1,5.416922906E0
1.454413042E0,-5.475912781E0,1.736389160E-2,3.773652649E-1,5.488927658E0
1.464423042E0,-5.494174805E0,-4.191284180E-3,5.740562439E-1,5.524084985E0
1.474434042E0,-5.868246918E0,-7.619155884E-2,7.538323975E-1,5.916957861E0
1.484444042E0,-6.362070007E0,-4.017645264E-1,9.018745422E-1,6.438223917E0
1.494455042E0,-6.964716797E0,-6.764433289E-1,8.301736450E-1,7.046562560E0
1.504465042E0,-7.661068726E0,-6.661148071E-1,5.510041809E-1,7.709687968E0
1.514475042E0,-8.126750336E0,-7.155120850E-1,2.273771667E-1,8.161355827E0
1.524486042E0,-8.344248047E0,-8.900491333E-1,-3.457809448E-2,8.391654102E0
1.534496042E0,-8.415350189E0,-1.075513458E0,-1.886077881E-1,8.485895410E0
1.544507042E0,-8.516390076E0,-1.198108521E0,-3.228785706E-1,8.606312481E0
1.554517042E0,-8.917256470E0,-1.337618408E0,-4.484674072E-1,9.028167531E0
1.564528042E0,-9.368867340E0,-1.546583862E0,-3.290158081E-1,9.501360338E0
1.574538042E0,-9.885293427E0,-1.677262115E0,-2.451901245E-1,1.002957390E1
1.584549042E0,-1.046428940E1,-1.922901306E0,-3.531156921E-1,1.064535545E1
1.594559042E0,-1.070004913E1,-2.321073303E0,-4.318519592E-1,1.095741433E1
1.604569042E0,-1.117486176E1,-2.622247009E0,-4.493655396E-1,1.148719478E1
1.614580042E0,-1.139819733E1,-2.827021179E0,-3.149450684E-1,1.174777176E1
1.624590042E0,-1.155237671E1,-2.808459778E0,-1.886077881E-2,1.188886915E1
1.634601042E0,-1.213346832E1,-2.978655853E0,2.504292297E-1,1.249624580E1
1.644611042E0,-1.255334518E1,-2.860102386E0,3.459306335E-1,1.287968668E1
1.654622042E0,-1.304327637E1,-2.720891876E0,4.209246826E-1,1.333069723E1
1.664632042E0,-1.365505417E1,-2.936293945E0,3.923341370E-1,1.397269668E1
1.674642042E0,-1.451112396E1,-3.340154114E0,1.264869690E-1,1.489111638E1
1.684653042E0,-1.525028687E1,-3.813320160E0,-1.442999268E-1,1.572047972E1
1.694663042E0,-1.546598831E1,-3.974534912E0,-1.841171265E-1,1.596958426E1
1.704674042E0,-1.544368469E1,-3.736230469E0,1.104702759E-1,1.588958837E1
1.714684042E0,-1.531659897E1,-2.956052856E0,5.050497437E-1,1.560741900E1
1.724695042E0,-1.519969208E1,-1.825453949E0,7.039860535E-1,1.532509438E1
1.734705042E0,-1.523441986E1,-1.046473846E0,9.083111572E-1,1.529730974E1
1.744716042E0,-1.549577637E1,-1.028660889E0,8.722361755E-1,1.555435709E1
1.754726042E0,-1.580922455E1,-1.804796906E0,5.828878784E-1,1.592258242E1
1.764736042E0,-1.544832504E1,-2.717748413E0,3.909869385E-1,1.569043574E1
1.774747042E0,-1.475197311E1,-3.520079956E0,3.653901672E-1,1.517053670E1
1.784757042E0,-1.401026550E1,-4.123924255E0,5.854325867E-1,1.461632724E1
1.794768042E0,-1.316736832E1,-4.363575897E0,8.470884705E-1,1.389740774E1
1.804778042E0,-1.246682510E1,-4.210743713E0,9.391470337E-1,1.319219799E1
1.814789042E0,-1.193288544E1,-3.752546539E0,1.059347076E0,1.255378734E1
1.824799042E0,-1.160102554E1,-3.189417572E0,1.111139374E0,1.208266563E1
1.834810042E0,-1.154773636E1,-2.708617401E0,1.153201904E0,1.191707589E1
1.844820042E0,-1.153501282E1,-2.409389648E0,1.145567780E0,1.183951032E1
1.854830042E0,-1.154534134E1,-2.184108124E0,1.102906494E0,1.180176418E1
1.864841042E0,-1.137379807E1,-1.929038544E0,1.045126648E0,1.158346934E1
1.874851042E0,-1.100810852E1,-1.765877838E0,9.876461792E-1,1.119250744E1
1.884862042E0,-1.058763290E1,-1.602118378E0,9.125024414E-1,1.074697234E1
1.894872042E0,-1.012763947E1,-1.502126312E0,6.959028625E-1,1.026205366E1
1.904883042E0,-9.774374084E0,-1.496138763E0,4.810995483E-1,9.899912965E0
1.914893042E0,-9.419013062E0,-1.437311096E0,2.938389587E-1,9.532576335E0
1.924903042E0,-9.117390289E0,-1.421294403E0,7.394622803E-2,9.227803179E0
1.934914042E0,-8.802744598E0,-1.473984833E0,-1.037342834E-1,8.925900770E0
1.944924042E0,-8.599916382E0,-1.566642151E0,-2.459385681E-1,8.744907957E0
1.954935042E0,-8.341553650E0,-1.659598846E0,-3.457809448E-1,8.512070846E0
1.964945042E0,-8.046068115E0,-1.649420013E0,-3.516188049E-1,8.220914443E0
1.974956042E0,-7.778873749E0,-1.602118378E0,-2.787203979E-1,7.947033733E0
1.984966042E0,-7.538024597E0,-1.643133087E0,-1.790277100E-1,7.717107754E0
1.994977042E0,-7.329657898E0,-1.728305969E0,-4.445755005E-2,7.530796963E0
2.004987042E0,-7.126230927E0,-1.777254181E0,2.874023438E-2,7.344564360E0
2.014997042E0,-6.988068237E0,-1.850901031E0,8.577163696E-2,7.229542800E0
2.025008042E0,-6.911277924E0,-2.001487885E0,1.417552185E-1,7.196652752E0
2.035018042E0,-6.734944611E0,-2.203268280E0,1.190025330E-1,7.087173740E0
2.045029042E0,-6.632557526E0,-2.351909180E0,-5.478607178E-2,7.037421235E0
2.055039042E0,-6.541397095E0,-2.512974243E0,-1.975891113E-1,7.010275098E0
2.065050042E0,-6.544839935E0,-2.676733704E0,-2.528242493E-1,7.075574408E0
2.075060042E0,-6.692582703E0,-2.738255768E0,-2.847079468E-1,7.236695827E0
2.085070042E0,-6.871161346E0,-2.756218414E0,-3.263214111E-1,7.410538702E0
2.095081042E0,-7.128925323E0,-2.757715302E0,-3.376977539E-1,7.651183551E0
2.105091042E0,-7.401807861E0,-2.797382812E0,-3.061134338E-1,7.918700376E0
2.115102042E0,-7.711513824E0,-2.758463745E0,-2.074685669E-1,8.192655913E0
2.125112042E0,-7.950566711E0,-2.776875458E0,-2.430944824E-1,8.425060431E0
2.135123042E0,-8.004754028E0,-3.076402588E0,-4.682263184E-1,8.588339526E0
2.145133042E0,-7.979456635E0,-3.395389252E0,-5.450166321E-1,8.688926256E0
2.155144042E0,-7.828720093E0,-3.588936768E0,-3.306623840E-1,8.618507007E0
2.165154042E0,-7.686815186E0,-3.609294434E0,1.437011719E-2,8.492016280E0
2.175164042E0,-7.617808685E0,-3.646716614E0,2.713856506E-1,8.450041503E0
2.185175042E0,-7.499255219E0,-3.727997589E0,3.875440979E-1,8.383733374E0
2.195185042E0,-7.436984711E0,-3.808380432E0,3.794609070E-1,8.363999861E0
2.205196042E0,-7.537425842E0,-3.901486816E0,2.797682190E-1,8.491917214E0
2.215206042E0,-7.889793091E0,-4.060755615E0,2.020797729E-2,8.873498721E0
2.225217042E0,-8.183033295E0,-4.312831421E0,-2.975811768E-1,9.254788130E0
2.235227042E0,-8.522527313E0,-4.642146606E0,-5.986051941E-1,9.723236349E0
2.245237042E0,-9.025481415E0,-4.964127045E0,-9.827064514E-1,1.034734672E1
2.255248042E0,-8.936266937E0,-4.720134430E0,-8.086184692E-1,1.013856004E1
2.265258042E0,-8.812624054E0,-3.917952576E0,-1.417552185E-1,9.645350675E0
2.275267792E0,-8.952283630E0,-3.126398621E0,4.870870972E-1,9.494998914E0
2.285277792E0,-9.498348083E0,-2.786754913E0,9.812095642E-1,9.947230342E0
2.295288792E0,-1.038719971E1,-2.863844604E0,1.391206970E0,1.086420639E1
2.305298792E0,-1.134011810E1,-3.208727417E0,1.653311920E0,1.190074160E1
2.315308792E0,-1.214993408E1,-3.601211243E0,1.595083008E0,1.277238859E1
2.325319792E0,-1.287023621E1,-3.653302917E0,1.313069458E0,1.344298157E1
2.335329792E0,-1.342139008E1,-3.573219452E0,8.866062927E-1,1.391717211E1
2.345340792E0,-1.383737503E1,-3.554807739E0,3.809577942E-1,1.429177157E1
2.355350792E0,-1.381836456E1,-3.099454651E0,5.628295898E-2,1.416181436E1
