"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.841607667E0,7.670050049E-1,-8.027207336E0,-2.001787262E0,8.308520117E0
1.851617666E0,8.849597168E-1,-1.163889679E1,-4.067192230E0,1.236078981E1
1.861627667E0,8.403524780E-1,-1.507769577E1,-4.930147705E0,1.588551096E1
1.871637667E0,7.481442261E-1,-1.852697296E1,-6.688990173E0,1.971169796E1
1.881647666E0,1.438358917E0,-2.052367081E1,-8.285420380E0,2.217967833E1
1.891657667E0,1.365460510E0,-2.103096588E1,-6.303691406E0,2.199778474E1
1.901667667E0,9.987231445E-1,-2.011936157E1,-2.826422424E0,2.034145574E1
1.911677666E0,7.734416199E-1,-1.837908051E1,-1.090632019E0,1.842765016E1
1.921687667E0,1.558259583E-1,-1.621787476E1,-4.595443726E-2,1.621868845E1
1.931697667E0,-9.300160217E-1,-1.350012634E1,8.244854736E-1,1.355721643E1
1.941707666E0,-1.757944336E0,-1.069091812E1,1.288819885E0,1.091087326E1
1.951717666E0,-1.855242004E0,-8.200247498E0,1.199904785E0,8.492688232E0
1.961727667E0,-1.978585510E0,-6.276448059E0,1.090632019E0,6.670688050E0
1.971737667E0,-1.878593445E0,-5.009033661E0,7.054829407E-1,5.396039078E0
1.981747666E0,-1.446292419E0,-4.093537445E0,-5.987548828E-1,4.382615428E0
1.991756666E0,-1.098715210E0,-3.587140503E0,-1.970352631E0,4.237574966E0
2.001766667E0,-1.094823303E0,-3.739224243E0,-2.922223206E0,4.870300244E0
2.011776667E0,-1.441203003E0,-4.597539368E0,-3.383264465E0,5.887351932E0
2.021786666E0,-1.952090607E0,-5.962550812E0,-4.132007446E0,7.512400113E0
2.031796667E0,-2.600991211E0,-7.660919037E0,-5.308710480E0,9.676633853E0
2.041806667E0,-4.303401031E0,-1.059227325E1,-1.095437027E1,1.583394269E1
2.051816666E0,-6.797664185E0,-1.378722931E1,-1.900612656E1,2.444440175E1
2.061826666E0,-6.390810242E0,-1.328457458E1,-1.178184952E1,1.887152234E1
2.071836667E0,-6.167025604E0,-1.253658005E1,-6.158493347E0,1.526843425E1
2.081846667E0,-6.767427063E0,-1.257220596E1,-4.739743652E0,1.504405536E1
2.091856666E0,-8.330177307E0,-1.351479584E1,-3.493285675E0,1.625560227E1
2.101866875E0,-9.661658478E0,-1.496872238E1,-2.118394775E0,1.794151306E1
2.111876875E0,-9.419761505E0,-1.691272980E1,-5.167254639E-1,1.936593249E1
2.121886875E0,-7.898175659E0,-2.011681686E1,3.158432007E-2,2.161176756E1
2.131896875E0,-6.081403656E0,-2.286869431E1,-1.044827271E-1,2.366371835E1
2.141906875E0,-4.657414856E0,-2.268427780E1,9.033714294E-1,2.317507395E1
2.151916875E0,-3.261567535E0,-1.856170074E1,3.244503021E0,1.912331972E1
2.161926875E0,-1.903890839E0,-1.216190918E1,4.453538818E0,1.309086870E1
2.171936875E0,-4.421804810E-1,-6.918313293E0,3.141367493E0,7.610963942E0
2.181945875E0,6.824308777E-1,-3.899091797E0,9.083111572E-1,4.061238469E0
2.191955875E0,2.549647980E0,-2.258802795E0,-3.434158630E0,4.836976368E0
2.201965875E0,7.010970612E0,-2.352358246E0,-1.254166946E1,1.455955944E1
2.211975875E0,5.977369995E0,-3.375031586E0,-7.863447876E0,1.043808425E1
2.221985875E0,2.118095398E0,-5.011278992E0,-5.635780334E-1,5.469631198E0
2.231995875E0,1.617386627E0,-6.126909027E0,6.186634827E-1,6.366922195E0
2.242005875E0,1.682351532E0,-7.493417358E0,1.807491302E0,7.889780427E0
2.252015875E0,2.064057770E0,-9.911938019E0,3.328927460E0,1.065779564E1
2.262025875E0,2.145937500E0,-1.277623169E1,4.659061432E0,1.376749786E1
2.272035875E0,1.877994690E0,-1.510853165E1,4.976251831E0,1.601741786E1
2.282045875E0,1.734892273E0,-1.626397888E1,5.087171173E0,1.712910304E1
2.292055875E0,1.015787659E0,-1.587478821E1,4.793182526E0,1.661370892E1
2.302065875E0,-1.710942078E-1,-1.429392563E1,3.828887787E0,1.479885012E1
2.312075875E0,-8.358618164E-1,-1.258642639E1,3.088976440E0,1.298686143E1
2.322085875E0,-9.089099121E-1,-1.107097778E1,2.684517517E0,1.142800510E1
2.332095875E0,-9.238787842E-1,-9.733059998E0,2.160307617E0,1.001263891E1
2.342105875E0,-9.867480469E-1,-8.816665649E0,1.604962463E0,9.015717908E0
2.352115875E0,-8.062234497E-1,-8.201744385E0,1.248254242E0,8.335271193E0
2.362125875E0,-5.352868652E-1,-7.900420990E0,1.027912445E0,7.984972626E0
2.372134875E0,-1.628613281E-1,-7.800578613E0,1.103654938E0,7.879949539E0
2.382144875E0,7.664062500E-2,-7.998766479E0,1.226699066E0,8.092646636E0
2.392154875E0,1.332229614E-1,-8.584648132E0,7.797285461E-1,8.621015516E0
2.402164875E0,2.200424194E-2,-9.291777649E0,2.140548706E-1,9.294268963E0
2.412174875E0,-1.131646729E-1,-9.778265991E0,-8.262817383E-2,9.779269883E0
2.422184875E0,-2.026785278E-1,-9.916877747E0,-2.305206299E-1,9.921627013E0
2.432194875E0,-1.017883301E-1,-9.266629944E0,-2.171983337E-1,9.269733896E0
2.442204875E0,-1.496887207E-2,-8.170010376E0,-5.852828979E-2,8.170233728E0
2.452214875E0,-1.062789917E-2,-7.793842621E0,-1.616638184E-1,7.795526341E0
2.462224875E0,7.993377686E-2,-7.849676514E0,-3.790118408E-1,7.859227745E0
2.472234875E0,3.424877930E-1,-8.354875946E0,-1.097218323E0,8.433572079E0
2.482244875E0,5.730084229E-1,-8.821006622E0,-2.234403534E0,9.117623355E0
2.492254875E0,8.431965637E-1,-9.248816986E0,-3.112327881E0,9.794803772E0
2.502264875E0,7.358697510E-1,-9.448052673E0,-2.502496033E0,9.801514679E0
2.512274875E0,6.032455444E-2,-9.398505707E0,-1.048719177E0,9.457027043E0
2.522284875E0,-5.685177612E-1,-9.201365662E0,2.769241333E-2,9.218953810E0
2.532294875E0,-7.333250427E-1,-8.854686584E0,4.025129700E-1,8.894113605E0
2.542304875E0,-7.219487000E-1,-8.690028992E0,6.313870239E-1,8.742794941E0
2.552314875E0,-7.963439941E-1,-8.525371399E0,6.947053528E-1,8.590619115E0
2.562324875E0,-1.000070343E0,-9.201665039E0,9.160949707E-2,9.256304472E0
2.572334875E0,-1.278191986E0,-9.302854614E0,-7.247927856E-1,9.418184714E0
2.582343875E0,-1.707349548E0,-9.461973724E0,-1.263372803E-1,9.615609723E0
2.592353875E0,-2.172731781E0,-1.024544449E1,8.563691711E-1,1.050824744E1
2.602363875E0,-2.719245300E0,-1.068717590E1,1.334924011E0,1.110819724E1
2.612373875E0,-3.472029877E0,-1.095451996E1,1.510508881E0,1.159043295E1
2.622383875E0,-4.252506866E0,-1.177511353E1,1.779798889E0,1.264534686E1
2.632393875E0,-5.290448456E0,-1.174367889E1,1.039139099E0,1.292217663E1
2.642403875E0,-6.433022461E0,-1.152318741E1,-2.544708252E-3,1.319725852E1
2.652413875E0,-7.177873535E0,-1.132140701E1,2.704875183E-1,1.340780701E1
2.662423875E0,-7.584577789E0,-1.159024796E1,1.025667114E0,1.388926423E1
2.672433875E0,-7.793393555E0,-1.133727402E1,6.403683472E-1,1.377246662E1
2.682443875E0,-8.323141937E0,-1.087862778E1,-1.078357544E0,1.373979945E1
2.692453875E0,-8.770262146E0,-1.161135406E1,-2.944077759E0,1.484616567E1
2.702463875E0,-8.865763550E0,-1.284389099E1,-5.288203125E0,1.647823994E1
2.712473875E0,-9.029972076E0,-1.365475479E1,-9.295669556E0,1.882557294E1
2.722483875E0,-8.092022552E0,-1.380489258E1,-6.339616699E0,1.721181652E1
2.732493875E0,-6.160588989E0,-1.262669266E1,3.360511780E-1,1.405343924E1
2.742503875E0,-5.127138062E0,-1.160656403E1,1.844464417E0,1.282193130E1
2.752513875E0,-4.644990692E0,-1.123892853E1,1.737736359E0,1.228450978E1
2.762523875E0,-4.273762665E0,-1.153171967E1,1.736838226E0,1.242023401E1
2.772533875E0,-4.472998352E0,-1.247371078E1,1.947899323E0,1.339386004E1
2.782542875E0,-4.831652527E0,-1.389889709E1,1.930385742E0,1.484084215E1
2.792552875E0,-4.360582123E0,-1.507709702E1,2.177222443E0,1.584530935E1
